Id,Label,timeset,0,1,2,3,4,5,6,7,8,9,bday,kclique,demon,louvain,infomap,Degree,componentnumber,Weighted Degree,modularity_class
406252,406252,,"Adair, J",70,2492,2420,-38.9,20,14,36,ENG,M,1992,0,7,13,18,5,0,5,6
400270,400270,,"Arkell, K",277,2509,2406,-61,31,156,90,ENG,M,1961,1,34,13,18,22,0,22,6
12802476,12802476,,"Pileckis, E",26,2467,2430,-6.6,4,13,9,LTU,M,1990,0,0,9,12,1,0,1,16
4100026,4100026,,"Karpov, Ana",218,2628,2616,96.5,86,88,44,RUS,M,1951,8,32,5,32,18,0,18,7
14101076,14101076,,"Sergeev, Vl",180,2486,2402,18.1,35,86,59,UKR,M,1964,0,29,3,31,5,0,5,11
400203,400203,,"Ward, C",22,2441,2422,-26.7,2,7,13,ENG,M,1968,0,7,13,18,4,0,4,6
400254,400254,,"Emms, J",46,2488,2441,22.3,12,22,12,ENG,M,1967,0,7,13,18,3,0,3,6
14109476,14109476,,"Tukhaev, A",189,2575,2516,57.1,65,76,48,UKR,M,1988,0,34,6,24,10,0,10,9
4150104,4150104,,"Looshnikov, N",36,2490,2404,-14.1,3,16,17,,,,0,0,1,1,1,0,1,2
12510670,12510670,,"Javanbakht, N",55,2461,2401,-17.7,6,27,22,IRI,M,1996,29,27,6,20,7,0,7,4
12500739,12500739,,"Ghaem Maghami, E",618,2609,2523,36.1,145,331,142,IRI,M,1982,29,34,6,20,55,0,55,4
400327,400327,,"Wells, P",132,2491,2405,-7.9,18,65,49,ENG,M,1965,1,30,13,18,12,0,12,6
5021596,5021596,,"Sethuraman, S",651,2673,2520,-47.3,256,220,175,IND,M,1993,21,34,6,10,62,0,62,9
1501720,1501720,,"Hansen, TR",125,2495,2406,-41.2,16,53,56,NOR,M,1979,0,0,13,26,1,0,1,6
12400084,12400084,,Dao Thien Hai,75,2531,2456,9.1,14,43,18,VIE,M,1978,0,25,4,28,3,0,3,11
11600314,11600314,,"Meijers, V",62,2492,2433,-20.1,11,32,19,LAT,M,1967,0,0,5,27,2,0,2,16
407372,407372,,"Palliser, R",66,2458,2408,-26.7,10,28,28,ENG,M,1981,0,30,13,18,7,0,7,6
1001302,1001302,,"Reinderman, D",185,2617,2568,-17.6,63,81,41,NED,M,1972,2,34,5,11,15,0,15,4
13500481,13500481,,"Kasparov, S",154,2506,2449,22.9,23,102,29,BLR,M,1968,0,0,8,13,3,0,3,1
1000080,1000080,,"Bosboom, M",65,2442,2400,5.6,15,20,30,NED,M,1963,0,30,5,11,5,0,5,4
5004225,5004225,,"Sandipan, C",374,2628,2511,-90.6,119,166,89,IND,M,1983,0,34,6,10,12,0,12,9
1048333,1048333,,"Vrolijk, Liam",114,2478,2401,64.6,29,46,39,NED,M,2002,0,27,5,11,3,0,3,4
4620895,4620895,,"Meins, G",91,2475,2408,7.1,12,45,34,GER,M,1970,0,0,8,64,1,0,1,19
24650684,24650684,,"Wagner, De",376,2587,2445,52.5,96,188,92,GER,M,1997,0,34,5,1,11,0,11,8
621650,621650,,"Flom, Gabriel",190,2515,2412,14,39,71,80,FRA,M,1986,0,34,1,1,8,0,8,3
12401358,12401358,,Nguyen Duc Hoa,157,2518,2433,16.5,42,62,53,VIE,M,1989,0,34,4,28,11,0,11,11
12513342,12513342,,"Gholami, A",180,2532,2405,14.2,31,79,70,IRI,M,2001,29,34,6,20,10,0,10,4
103411,103411,,"Saldano Dayer, H",37,2474,2402,9.3,5,26,6,ESP,M,1973,0,31,0,8,4,0,4,19
322156,322156,,"Krejci, Jan2",295,2588,2476,-62,67,174,54,CZE,M,1992,14,29,3,5,26,0,26,11
412384,412384,,"Roberson, P",97,2429,2401,-54,9,36,52,ENG,M,1989,0,7,13,18,3,0,3,6
408638,408638,,"Trent, L",177,2479,2406,6.5,34,72,71,ENG,M,1986,0,0,0,37,3,0,3,8
108154,108154,,"Real de Azua, E",110,2496,2435,-8.5,14,72,24,ARG,M,1985,17,31,0,8,14,0,14,19
1406000,1406000,,"Rasmussen, A",239,2569,2486,-38.5,80,74,85,DEN,M,1983,0,17,13,17,16,0,16,6
1601776,1601776,,"Stanec, N",58,2527,2444,6.8,10,40,8,AUT,M,1968,0,0,4,30,5,0,5,12
13401378,13401378,,"Guseinov, G",585,2667,2592,89.7,206,245,134,AZE,M,1986,32,34,1,1,49,0,49,2
1503707,1503707,,"Hammer, J",489,2701,2599,-40.4,162,220,107,NOR,M,1990,5,34,13,26,40,0,40,8
2204100,2204100,,"Jerez Perez, A",88,2435,2400,-11.7,12,35,41,ESP,M,1971,0,21,0,19,5,0,5,19
1500015,1500015,,"Agdestein, S",263,2637,2555,-127.2,85,96,82,NOR,M,1967,0,34,13,26,17,0,17,6
13900790,13900790,,"Vedmediuc, S",97,2476,2401,33.3,16,53,28,MDA,M,1980,0,0,13,37,6,0,6,6
642274,642274,,"Demuth, A",300,2558,2423,-13.7,57,177,66,FRA,M,1991,0,25,5,16,16,0,16,4
105570,105570,,"Lorenzini, M",58,2488,2423,11.3,14,29,15,ARG,M,1975,0,31,0,8,6,0,6,19
1000012,1000012,,"Timman, J",186,2615,2541,-84.6,43,84,59,NED,M,1951,2,34,5,11,12,0,12,4
4189825,4189825,,"Mozharov, M",292,2573,2493,4.9,75,148,69,RUS,M,1990,4,34,1,1,19,0,19,2
900206,900206,,"Abramovic, B",129,2470,2400,27.3,18,72,39,SRB,M,1951,0,27,4,6,13,0,13,12
331708,331708,,"Kraus, To",141,2486,2400,0.8,30,59,52,CZE,M,1995,14,29,3,5,15,0,15,11
632023,632023,,"Delorme, Ax",124,2527,2471,-29.9,22,65,37,FRA,M,1990,0,34,5,16,2,0,2,4
2600170,2600170,,"Lesiege, A",53,2528,2497,49.7,24,10,19,CAN,M,1975,0,0,21,51,4,0,4,3
4117301,4117301,,"Cherniaev, A1",152,2486,2401,-52.2,15,67,70,RUS,M,1969,0,27,13,18,9,0,9,6
1008439,1008439,,"Leenhouts, K",150,2502,2400,-26.3,36,49,65,NED,M,1984,0,35,5,11,13,0,13,4
7900660,7900660,,"Haddouche, M",95,2524,2429,12.1,19,45,31,ALG,M,1984,0,30,6,53,7,0,7,9
1632051,1632051,,"Blohberger, Felix",97,2476,2409,8.9,18,45,34,AUT,M,2002,0,0,5,11,1,0,1,4
313874,313874,,"Malinovsky, K",79,2483,2445,4.8,16,44,19,CZE,M,1988,0,29,3,5,6,0,6,11
5003610,5003610,,"Das, Arg",174,2485,2400,61,23,104,47,IND,M,1985,21,34,6,10,9,0,9,9
5008352,5008352,,"Sengupta, D",337,2596,2529,-12.4,110,149,78,IND,M,1988,21,34,6,10,24,0,24,9
4116615,4116615,,"Gogolev, A",42,2427,2405,-15.8,7,12,23,RUS,M,1996,0,0,1,1,2,0,2,2
4128290,4128290,,"Sambuev, B",117,2571,2490,-77.1,35,29,53,CAN,M,1980,0,33,21,51,9,0,9,3
8602980,8602980,,Hou Yifan,666,2686,2595,-45.1,233,230,203,CHN,F,1994,8,34,2,1,72,0,72,8
14121379,14121379,,"Gilevych, Artem",67,2448,2403,-14.2,6,35,26,ITA,M,1993,0,30,18,21,2,0,2,13
1401815,1401815,,"Aagaard, J",44,2525,2470,-13.7,7,26,11,SCO,M,1973,0,0,13,17,1,0,1,6
13301578,13301578,,"Pashikian, A",218,2631,2578,-15.1,67,109,42,ARM,M,1987,10,34,8,15,16,0,16,19
1131710,1131710,,"Barski, R",84,2471,2402,-23.7,20,19,45,POL,M,1993,0,0,3,7,1,0,1,11
1707930,1707930,,"Smith, Ax",256,2516,2449,25.1,49,136,71,SWE,M,1986,5,27,13,17,22,0,22,6
411477,411477,,"Gordon, S",117,2556,2493,-5.4,31,54,32,ENG,M,1986,0,7,13,18,5,0,5,6
1205730,1205730,,"Nevednichy, V",357,2604,2516,3.4,98,188,71,ROU,M,1969,0,30,18,23,25,0,25,13
301264,301264,,"Babula, V",346,2595,2522,-20.7,87,198,61,CZE,M,1973,14,29,3,5,28,0,28,11
14900734,14900734,,"Manik, M",146,2448,2400,35,20,77,49,SVK,M,1975,15,23,3,5,9,0,9,11
13501429,13501429,,"Teterev, V",115,2536,2474,23.4,30,49,36,BLR,M,1983,0,27,1,24,2,0,2,2
300659,300659,,"Velicka, P",166,2469,2406,-32.1,11,109,46,CZE,M,1967,14,29,3,5,18,0,18,11
4611268,4611268,,"Bönsch, Uwe",62,2563,2507,-13.9,18,29,15,GER,M,1958,0,0,93,69,1,81,1,14
400033,400033,,"Speelman, Jon S",90,2526,2493,50.5,19,54,17,ENG,M,1956,0,7,13,18,5,0,5,6
300535,300535,,"Votava, J",133,2534,2508,11.9,31,81,21,CZE,M,1974,14,29,3,5,11,0,11,11
4143256,4143256,,"Smirnov, Arte",130,2463,2400,-43.6,23,37,70,RUS,M,1985,0,34,1,12,6,0,6,2
6305881,6305881,,"Firat, Burak",224,2503,2406,138.2,43,108,73,TUR,M,1993,0,34,8,13,7,0,7,1
728012,728012,,"Mihok, Oliver",236,2550,2435,63.2,52,130,54,HUN,M,1993,0,27,4,14,20,0,20,11
1019554,1019554,,"Pijpers, Arthur",168,2490,2400,59.8,46,63,59,NED,M,1994,0,35,5,11,8,0,8,4
600164,600164,,"Apicella, Manuel",69,2532,2501,3.5,16,35,18,FRA,M,1970,0,30,5,16,3,0,3,4
600075,600075,,"Chabanon, Jean-Luc",87,2493,2437,-9.6,12,41,34,FRA,M,1971,0,32,5,16,3,0,3,4
603252,603252,,"Vaisser, Anatoly",151,2556,2482,-60.8,31,67,53,FRA,M,1949,0,32,5,32,11,0,11,4
1501100,1501100,,"Elsness, Frode",120,2498,2434,-17.6,23,45,52,NOR,M,1973,0,25,13,26,9,0,9,6
14909332,14909332,,"Mazur, Stefan",184,2472,2400,-124.7,29,64,91,SVK,M,1992,15,29,3,5,14,0,14,11
303445,303445,,"Talla, Vladimír",47,2447,2402,-13.6,6,28,13,CZE,M,1973,0,29,3,5,2,0,2,11
726265,726265,,"Prohászka, Péter",289,2626,2554,-4.5,76,179,34,HUN,M,1992,0,30,4,14,11,0,11,11
1509276,1509276,,"Hauge, Lars Oskar",121,2476,2400,-24.8,24,36,61,NOR,M,1998,0,12,13,26,5,0,5,6
5018420,5018420,,"Narayanan, Srinath",229,2572,2405,118.7,56,108,65,IND,M,1994,0,34,6,10,10,0,10,9
3404650,3404650,,"Castellanos Rodriguez, R",175,2529,2465,16.6,32,93,50,ESP,M,1982,0,0,6,43,6,0,6,19
2005492,2005492,,"Yermolinsky, Alex",70,2531,2478,29.8,16,37,17,USA,M,1958,0,0,21,3,1,0,1,3
1500082,1500082,,"Djurhuus, Rune",71,2458,2402,40.7,21,25,25,NOR,M,1970,0,25,13,26,6,0,6,6
1509268,1509268,,"Haug, Johannes",25,2438,2401,-3.7,3,10,12,NOR,M,2000,0,0,13,26,1,0,1,6
14202131,14202131,,"Nigmatov, Ortik",45,2488,2438,47.1,15,17,13,UZB,M,2000,0,0,6,41,2,0,2,4
4600029,4600029,,"Hort, Vlastimil",45,2476,2400,-10.5,5,22,18,GER,M,1944,0,0,247,65,1,235,1,23
4618777,4618777,,"Jussupow, Artur",144,2611,2563,-120.9,33,73,38,GER,M,1960,0,0,5,27,3,0,3,16
1500058,1500058,,"Ostenstad, Berge",54,2487,2439,-10.4,13,17,24,NOR,M,1964,0,25,13,26,7,0,7,6
2259532,2259532,,"Antoli Royo, J",69,2463,2401,-7.2,10,29,30,ESP,M,1988,0,0,6,43,1,0,1,19
8608547,8608547,,"Xiang, Zeyu",89,2447,2400,46.9,15,40,34,CHN,M,1999,4,34,24,4,9,0,9,9
1200020,1200020,,"Marin, Mihail",195,2603,2522,-38.6,50,98,47,ROU,M,1965,0,27,18,23,8,0,8,13
12800040,12800040,,"Kveinys, Aloyzas",388,2550,2479,-35,71,240,77,,,,11,27,9,12,27,0,27,16
5015693,5015693,,"Geetha, Narayanan Gopal",217,2594,2522,16.9,62,116,39,IND,M,1989,0,34,6,10,4,0,4,9
14915650,14915650,,"Druska, Juraj",163,2476,2429,13.2,29,82,52,SVK,M,1994,15,29,3,5,14,0,14,11
710458,710458,,"Bokros, Albert",118,2492,2439,-16.8,15,73,30,HUN,M,1982,0,23,3,5,7,0,7,11
300128,300128,,"Jansa, Vlastimil",109,2460,2409,22.7,19,51,39,CZE,M,1942,0,25,3,32,4,0,4,11
4600045,4600045,,"Bischoff, K",102,2519,2488,-5.5,17,52,33,GER,M,1961,0,34,5,1,3,0,3,8
13404938,13404938,,"Gadimbayli, Abdulla",60,2447,2400,30.2,10,30,20,AZE,M,2002,0,0,8,13,3,0,3,1
2901773,2901773,,"Petrov, Marian",168,2522,2438,-36.8,22,102,44,BUL,M,1975,0,25,18,25,11,0,11,13
5200016,5200016,,"Torre, Eugenio",126,2500,2423,15.8,23,60,43,PHI,M,1951,0,25,4,28,11,0,11,11
13400363,13400363,,"Guliyev, Namig",197,2579,2522,-27.8,61,83,53,AZE,M,1974,0,34,5,16,12,0,12,4
2205009,2205009,,"Herraiz Hidalgo, Herminio",38,2489,2421,5.9,5,25,8,ESP,M,1978,0,0,0,19,1,0,1,19
5008980,5008980,,"Saptarshi, R",99,2500,2402,67.1,31,33,35,IND,M,1986,0,0,4,6,3,0,3,12
2216019,2216019,,"Alonso Moyano, Jonathan",74,2420,2400,-28.1,12,25,37,ESP,M,1980,0,21,0,19,7,0,7,19
4123425,4123425,,"Smirnov, P",284,2641,2564,-106.8,83,128,73,RUS,M,1982,4,34,1,1,25,0,25,2
1501674,1501674,,"Johannessen, Leif Erlend",89,2532,2462,-48.3,15,43,31,NOR,M,1980,0,12,13,26,3,0,3,6
14115433,14115433,,"Shmeliov, Denis",76,2461,2406,-11.4,7,43,26,UKR,M,1986,0,33,21,3,6,0,6,3
3503739,3503739,,"Bruzón Batista, Lázaro",527,2717,2615,-134,172,284,71,CUB,M,1982,4,34,21,3,48,0,48,3
14400030,14400030,,"Sokolov, Ivan",384,2699,2565,-84.4,142,158,84,NED,M,1968,2,34,5,11,22,0,22,4
14107945,14107945,,"Budnikov, Oleg",28,2422,2403,8.3,7,10,11,UKR,M,1979,0,0,6,24,1,0,1,13
14103516,14103516,,"Vysochin, Spartak",44,2550,2493,8.2,14,23,7,UKR,M,1975,0,0,3,7,1,0,1,11
2900394,2900394,,"Delchev, Aleksander",235,2660,2552,-98.8,66,134,35,BUL,M,1971,0,25,18,25,5,0,5,13
1000063,1000063,,"Nijboer, Friso",141,2566,2485,-96.1,38,52,51,NED,M,1965,0,35,5,11,11,0,11,4
13300580,13300580,,"Akobian, Varuzhan",382,2673,2612,-9,130,165,87,USA,M,1983,4,34,21,3,35,0,35,3
14100134,14100134,,"Frolov, Artur",68,2499,2405,30.6,15,31,22,UKR,M,1970,0,0,8,13,2,0,2,1
2260867,2260867,,"Farran Martos, Francesc X",12,2432,2412,-15.8,0,7,5,ESP,M,1986,0,0,0,19,1,0,1,19
2015315,2015315,,"Stripunsky, Alexander",77,2570,2520,-108.4,15,28,34,USA,M,1970,0,0,21,75,1,0,1,3
1011480,1011480,,"Ris, Robert",114,2461,2400,37.5,20,50,44,NED,M,1988,0,30,5,11,3,0,3,4
4155351,4155351,,"Moskalenko, Alexander",217,2558,2442,115.4,59,85,73,RUS,M,1988,4,34,1,1,16,0,16,2
2805359,2805359,,"Kantsler, Boris",54,2436,2415,-2,3,34,17,ISR,M,1962,0,0,4,14,1,0,1,11
14102560,14102560,,"Moiseenko, Alexander",707,2713,2628,-367,248,298,161,UKR,M,1980,34,34,1,1,89,0,89,8
25012223,25012223,,"Visakh, NR",109,2526,2400,84.4,22,59,28,IND,M,1999,0,0,6,10,4,0,4,9
14201801,14201801,,"Vakhidov, Jahongir",234,2586,2412,28.4,70,79,85,UZB,M,1995,0,34,13,38,12,0,12,6
13405209,13405209,,"Izzat, Kanan",84,2496,2419,41.8,25,37,22,AZE,M,1996,0,6,13,33,7,0,7,5
2044676,2044676,,"Gurevich, Daniel",120,2483,2455,55.3,32,48,40,USA,M,1997,0,0,21,3,3,0,3,3
14100126,14100126,,"Shvayger, Yuliya",77,2442,2404,-38.4,10,31,36,ISR,F,1994,0,32,2,2,3,0,3,7
5018226,5018226,,"Karthikeyan, P2",144,2507,2400,98.3,34,58,52,IND,M,1990,21,34,6,10,14,0,14,9
13403036,13403036,,"Rzayev, Bahruz",84,2466,2400,6.1,9,38,37,AZE,M,1993,0,0,6,13,2,0,2,1
4152417,4152417,,"Oleksiyenko, Mykhaylo",314,2643,2535,39.4,109,162,43,UKR,M,1986,0,34,1,1,8,0,8,8
13701703,13701703,,"Khusnutdinov, Rustam",202,2517,2458,208,49,97,56,KAZ,M,1987,0,34,13,38,13,0,13,5
14115298,14115298,,"Bogdanovich, Stanislav",254,2603,2515,181.8,123,66,65,UKR,M,1993,4,34,1,24,22,0,22,8
14100053,14100053,,"Eingorn, Vereslav S",31,2550,2509,-28.3,2,22,7,UKR,M,1956,0,0,1,24,2,0,2,8
1602829,1602829,,"Baumegger, Siegfried",100,2483,2441,-57.4,20,40,40,AUT,M,1972,0,27,4,30,8,0,8,12
2100169,2100169,,"Matsuura, Everaldo",69,2505,2449,-13.2,12,35,22,BRA,M,1970,22,31,0,8,9,0,9,19
1213415,1213415,,"Anton, Teodor",49,2442,2412,2.9,7,20,22,ROU,M,1991,0,5,18,23,4,0,4,13
14100983,14100983,,"Golubev, M",24,2489,2476,-23.9,3,12,9,UKR,M,1970,0,0,1,24,2,0,2,8
14903563,14903563,,"Svoboda, Svatopluk",54,2453,2401,-35.1,7,26,21,CZE,M,1984,0,23,3,5,2,0,2,11
2253488,2253488,,"Cifuentes Parada, Roberto",35,2474,2433,-44.9,5,13,17,ESP,M,1957,0,0,0,22,1,0,1,3
13502247,13502247,,"Zhigalko, Andrey",341,2628,2541,-26,99,159,83,BLR,M,1985,26,34,8,1,21,0,21,19
1406710,1406710,,"Pedersen, Christian Kyndel",29,2443,2405,1.1,8,6,15,DEN,M,1985,0,0,13,62,2,0,2,6
2212072,2212072,,"Argandona Riveiro, Inigo",47,2453,2402,10.3,8,20,19,ESP,M,1981,0,0,6,43,1,0,1,19
700509,700509,,"Varga, Zo",302,2477,2411,-40.7,27,216,59,HUN,M,1970,3,27,4,14,30,0,30,11
3400042,3400042,,"Vasquez Schroeder, Rodrigo",177,2555,2476,-38.8,45,78,54,CHI,M,1969,0,34,0,8,8,0,8,19
4144031,4144031,,"Danin, Alexandre",214,2606,2519,-80.4,48,130,36,RUS,M,1986,0,0,0,44,2,0,2,12
4121260,4121260,,"Deviatkin, Andrei",93,2590,2441,-20.1,25,38,30,RUS,M,1980,0,0,6,45,2,0,2,9
4143183,4143183,,"Papin, Vasily",288,2570,2433,-36.2,55,150,83,RUS,M,1988,0,30,13,33,16,0,16,5
14200155,14200155,,"Vahidov, Tair",79,2446,2400,47.3,11,42,26,UZB,M,1963,0,0,1,1,2,0,2,2
8603090,8603090,,"Yu, Ruiyuan",130,2571,2464,-4.1,22,69,39,CHN,M,1991,4,34,24,4,16,0,16,9
8600953,8600953,,"Xie, Jianjun",17,2427,2410,-1.4,3,6,8,CHN,M,1977,0,30,24,4,2,0,2,9
634654,634654,,"Feller, Sébastien",113,2640,2569,-88,22,66,25,FRA,M,1991,6,34,5,16,6,0,6,4
13303678,13303678,,"Petrosyan, T1",95,2478,2416,29.3,15,47,33,ARM,M,1994,0,27,8,15,3,0,3,19
2031280,2031280,,"Bryant, J",101,2461,2401,-14.8,22,25,54,USA,M,1991,0,25,21,42,6,0,6,3
2030012,2030012,,"Harmon-Vellotti, Luke",70,2468,2400,13.8,14,24,32,USA,M,1998,0,34,21,3,4,0,4,3
4400801,4400801,,"Escobar Forero, Alder",92,2510,2445,6.1,18,51,23,COL,M,1977,0,0,0,60,3,0,3,3
8603693,8603693,,"Xiu, Deshun",147,2575,2528,31.9,36,70,41,CHN,M,1989,4,34,24,4,26,0,26,9
4125282,4125282,,"Orlov, Andrey",62,2542,2476,-18.1,10,45,7,RUS,M,1977,0,0,5,34,1,0,1,4
4107730,4107730,,"Shchekachev, Andrei",146,2555,2517,-98,29,53,64,FRA,M,1972,0,34,5,16,10,0,10,4
2806070,2806070,,"Grinberg, Eyal",65,2474,2418,-26.4,9,24,32,ISR,M,1998,0,0,1,1,1,0,1,2
8600031,8600031,,"Xu, Jun",96,2534,2477,-41.3,10,53,33,CHN,M,1962,4,34,24,4,9,0,9,9
5201110,5201110,,"Bitoon, Richard",70,2455,2403,29.2,11,33,26,PHI,M,1975,0,20,4,28,7,0,7,11
24600881,24600881,,"Hirneise, Tobias",172,2477,2440,11,31,77,64,GER,M,1989,0,0,8,1,1,0,1,1
3507777,3507777,,"Gonzalez Perez, A",109,2494,2435,31.2,28,49,32,FID,M,1988,0,31,0,19,9,0,9,19
13500023,13500023,,"Kovalev, An",136,2537,2465,-23.7,28,77,31,BLR,M,1961,0,0,4,12,2,0,2,11
13300016,13300016,,"Vaganian, Rafael A",81,2577,2514,-31.4,15,44,22,ARM,M,1951,0,0,5,32,2,0,2,11
8605750,8605750,,"Bao, Q",38,2436,2412,0.2,6,14,18,CHN,M,1993,0,0,24,4,1,0,1,9
4442024,4442024,,"Valderrama Quiceno, Esteban Alb",34,2447,2413,-16,2,21,11,COL,M,1993,0,0,0,22,2,0,2,3
4401824,4401824,,"Barrientos, Sergio E",82,2504,2454,-24.2,20,30,32,COL,M,1986,0,24,0,22,6,0,6,3
8600660,8600660,,"Yu, Shaoteng",19,2499,2462,-13.6,3,7,9,CHN,M,1979,0,0,24,4,1,0,1,9
14129574,14129574,,"Shevchenko, Kirill",204,2569,2438,69.7,47,105,52,UKR,M,2002,0,25,8,32,7,0,7,19
8607206,8607206,,"Ma, Zhonghan",109,2496,2401,53.9,17,54,38,CHN,M,1995,4,34,24,4,8,0,8,9
15000257,15000257,,"Stanojoski, Zvonko",57,2461,2410,17.7,14,17,26,MKD,M,1964,0,0,18,21,2,0,2,13
13701568,13701568,,"Kuderinov, Kirill",73,2489,2432,-37.4,11,27,35,KAZ,M,1987,0,30,13,38,5,0,5,5
24113433,24113433,,"Nozdrachev, Leonid",44,2434,2400,-11.8,6,15,23,RUS,M,1989,0,0,1,32,2,0,2,2
14200236,14200236,,"Dzhumaev, Marat",174,2565,2432,53.9,51,65,58,UZB,M,1976,0,0,6,41,9,0,9,4
4116658,4116658,,"Ulko, Jaroslav",91,2489,2422,9.4,16,33,42,RUS,M,1973,0,0,1,49,3,0,3,2
1101684,1101684,,"Grabarczyk, Miros?aw",193,2476,2402,70.2,17,141,35,POL,M,1971,0,30,3,7,11,0,11,11
2022036,2022036,,"Hess, Robert L",87,2639,2568,-70.5,30,31,26,USA,M,1991,0,0,21,3,3,0,3,3
8605718,8605718,,"Liu, Xiangyi",39,2449,2423,-22.2,7,15,17,SGP,M,2000,0,0,134,80,1,122,1,17
5800706,5800706,,"Goh, Wei Ming Kevin",80,2477,2430,10.8,14,37,29,SGP,M,1983,0,8,4,14,3,0,3,11
13301250,13301250,,"Kotanjian, Tigran",145,2545,2458,9.7,40,49,56,ARM,M,1981,10,34,8,15,13,0,13,19
13300040,13300040,,"Minasian, Artashes",64,2506,2467,4.4,15,21,28,ARM,M,1967,0,0,8,15,2,0,2,19
12401064,12401064,,"Nguyen, Van Huy",127,2517,2413,19.4,17,72,38,VIE,M,1985,0,25,4,28,8,0,8,11
100340,100340,,"Hoffman, Alejandro",93,2488,2433,5.3,15,50,28,URU,M,1966,17,31,0,8,6,0,6,19
105198,105198,,"Alonso, S",114,2524,2488,-14.7,26,57,31,ARG,M,1974,17,31,0,8,14,0,14,19
3803457,3803457,,"Terry, Renato",35,2504,2436,-21.3,5,13,17,PER,M,1992,0,0,0,40,3,0,3,19
1112228,1112228,,"Szelag, Marcin",66,2501,2421,-62.8,14,14,38,POL,M,1981,0,25,3,7,2,0,2,11
300756,300756,,"Biolek, Richard Jr",50,2466,2403,-1.8,5,30,15,CZE,M,1970,0,0,3,5,1,0,1,11
2300958,2300958,,"Thorfinnsson, Bragi",144,2493,2416,-28.3,25,55,64,ISL,M,1981,0,27,13,35,10,0,10,6
1121499,1121499,,"Bulski, Krzysztof",145,2554,2517,-27.1,30,80,35,POL,M,1987,0,23,3,5,5,0,5,11
8600015,8600015,,"Ye, Rongguang",26,2461,2461,-47.2,6,2,18,CHN,M,1963,0,0,24,4,1,0,1,9
5045207,5045207,,"Ghosh, Diptayan",236,2581,2415,119.7,60,134,42,IND,M,1998,0,34,6,10,6,0,6,9
12908088,12908088,,"Vogel, Roven",147,2493,2401,78.1,33,62,52,GER,M,2000,0,0,13,48,1,0,1,6
2300109,2300109,,"Thorhallsson, Throstur",96,2453,2411,28.5,19,37,40,ISL,M,1969,0,15,13,35,5,0,5,6
20657307,20657307,,"Rambaldi, Francesco",198,2574,2413,42.7,53,103,42,ITA,M,1999,0,0,5,27,4,0,4,4
607274,607274,,"Marcelin, Cyril",44,2490,2439,-25.6,6,21,17,FRA,M,1979,0,0,5,53,1,0,1,4
622591,622591,,"Terrieux, Kevin",65,2462,2409,-12.6,5,33,27,FRA,M,1985,0,0,5,16,1,0,1,4
615013,615013,,"Wirig, Anthony",129,2516,2452,15.6,19,77,33,FRA,M,1983,0,0,5,16,3,0,3,4
616834,616834,,"Libiszewski, Fabien",255,2547,2480,-109.6,37,144,74,FRA,M,1984,0,32,5,16,8,0,8,4
716855,716855,,"Héra, Imre Jr",223,2622,2555,-19.9,62,133,28,HUN,M,1986,0,27,4,14,6,0,6,11
400165,400165,,"Flear, Glenn C",118,2488,2428,-6.8,15,61,42,ENG,M,1959,0,0,13,18,1,0,1,6
9000011,9000011,,"Hamdouchi, Hicham",116,2627,2562,-97.7,24,59,33,MAR,M,1972,0,34,5,16,10,0,10,4
700061,700061,,"Horváth, József",185,2541,2451,-9.1,31,119,35,HUN,M,1964,0,27,4,14,13,0,13,11
4117328,4117328,,"Chernyshov, Konstantin",110,2534,2444,-45.8,20,67,23,RUS,M,1967,0,0,4,31,4,0,4,11
5034426,5034426,,"Das, Sayantan",85,2456,2409,11.8,13,30,42,IND,M,1997,0,0,1,39,1,0,1,9
3510697,3510697,,"Miranda Mesa, Elier",64,2499,2411,16.2,10,36,18,CUB,M,1993,0,24,0,22,6,0,6,3
3518736,3518736,,"Albornoz Cabrera, Carlos Daniel",81,2578,2456,17.3,18,49,14,CUB,M,2000,4,24,0,22,6,0,6,3
3507424,3507424,,"Espinosa Veloz, Ermes",110,2544,2452,2.9,25,57,28,CUB,M,1987,4,33,0,22,14,0,14,3
5024218,5024218,,"Shyaamnikhil, P",181,2502,2401,32.4,23,88,70,IND,M,1992,21,34,6,10,16,0,16,9
3520773,3520773,,"Quesada Perez, Luis Ernesto",40,2518,2402,37.4,15,15,10,CUB,M,1999,0,24,0,22,2,0,2,3
14103400,14103400,,"Andreev, Eduard UKR",114,2514,2427,-17.1,12,77,25,UKR,M,1980,0,29,3,31,5,0,5,11
2002035,2002035,,"Kraai, Jesse",28,2527,2484,-17.8,7,11,10,USA,M,1972,0,0,21,42,1,0,1,3
4101685,4101685,,"Landa, Konstantin",318,2670,2597,-99.4,96,177,45,RUS,M,1972,0,34,5,11,9,0,9,11
400017,400017,,"Nunn, John D M",37,2602,2572,-57.5,9,17,11,ENG,M,1955,0,0,13,18,3,0,3,6
10600043,10600043,,"El Taher, Fouad",13,2483,2483,-10.5,2,3,8,EGY,M,1965,0,0,1,1,1,0,1,8
722340,722340,,"Boros, Dénes",221,2506,2423,23.6,49,98,74,HUN,M,1988,30,34,21,3,19,0,19,3
2008742,2008742,,"Mulyar, Michael A",35,2430,2400,37.3,5,20,10,USA,M,1978,0,0,21,3,1,0,1,3
